Company,TypeName,Inches,Ram,OpSys,Weight,Price_euros,SSD,HDD,Flash_Storage,Hybrid,Cpu_speed_GHz,Cpu_brand,Gpu_brand,Touchscreen,IPS,PPI
Asus,Gaming,15.6,16,Windows 10,2.5,1799.0,256.0,1000.0,0.0,0.0,2.8,Intel i7,Nvidia,0,0,141.21
HP,Ultrabook,14.0,8,Windows 10,1.48,2089.0,512.0,0.0,0.0,0.0,2.7,Intel i7,Intel,0,0,157.35
Acer,Gaming,15.6,8,Windows 10,2.7,1260.0,128.0,1000.0,0.0,0.0,2.8,Intel i7,Nvidia,0,1,141.21
HP,Notebook,13.3,8,Windows 10,1.34,1189.0,256.0,0.0,0.0,0.0,2.5,Intel i5,Intel,0,1,165.63
Dell,Notebook,15.6,4,Windows 10,2.18,547.0,128.0,0.0,0.0,0.0,2.4,Intel i3,Intel,0,0,100.45
HP,Notebook,14.0,4,Windows 10,1.64,779.0,0.0,500.0,0.0,0.0,2.5,Intel i5,Intel,0,0,111.94
Toshiba,Notebook,13.3,4,Windows 10,1.2,1195.0,128.0,0.0,0.0,0.0,2.3,Intel i5,Intel,0,0,165.63
HP,Notebook,14.0,4,Windows 10,1.48,1099.99,256.0,0.0,0.0,0.0,2.4,Intel i5,Intel,0,0,111.94
HP,Notebook,14.0,4,Windows 10,1.95,1205.0,256.0,0.0,0.0,0.0,2.5,Intel i5,Intel,0,0,157.35
HP,Ultrabook,14.0,8,Windows 7,1.43,1449.0,256.0,0.0,0.0,0.0,2.6,Intel i7,Intel,0,0,157.35
HP,Notebook,14.0,8,Windows 10,1.64,1049.26,256.0,0.0,0.0,0.0,2.5,Intel i5,Nvidia,0,0,157.35
HP,Notebook,14.0,4,Windows 10,1.64,684.0,0.0,500.0,0.0,0.0,2.4,Intel i3,Intel,0,0,111.94
Dell,Gaming,15.6,8,Windows 10,2.65,949.0,0.0,0.0,0.0,1000.0,2.5,Intel i5,Nvidia,0,0,141.21
HP,Ultrabook,12.5,4,Windows 10,1.26,1539.0,0.0,500.0,0.0,0.0,2.5,Intel i5,Intel,0,0,176.23
HP,Notebook,14.0,4,Windows 10,1.48,1590.0,256.0,0.0,0.0,0.0,2.5,Intel i5,Intel,0,0,157.35
HP,Ultrabook,14.0,8,Windows 10,1.54,1887.21,256.0,0.0,0.0,0.0,2.5,Intel i7,Intel,0,0,157.35
HP,Notebook,13.3,4,Windows 10,1.49,800.0,0.0,500.0,0.0,0.0,2.4,Intel i3,Intel,0,0,117.83
Toshiba,Notebook,13.3,8,Windows 10,1.5,1210.0,256.0,0.0,0.0,0.0,2.3,Intel i5,Intel,0,0,117.83
HP,Notebook,15.6,4,Windows 10,2.04,769.99,256.0,0.0,0.0,0.0,2.4,Intel i3,Intel,0,0,100.45
Lenovo,Notebook,17.3,16,Windows 7,2.4,2968.0,512.0,0.0,0.0,0.0,2.7,Intel i7,Nvidia,0,1,254.67
Toshiba,Notebook,14.0,8,Windows 10,1.47,1490.0,256.0,0.0,0.0,0.0,2.3,Intel i5,Intel,0,1,157.35
HP,Notebook,14.0,8,Windows 10,1.43,2229.0,256.0,0.0,0.0,0.0,2.5,Intel i7,Intel,0,0,157.35
Dell,2 in 1 Convertible,15.6,4,Windows 10,2.08,795.99,0.0,1000.0,0.0,0.0,2.3,Intel i3,Intel,1,1,141.21
Toshiba,Ultrabook,13.3,8,Windows 10,1.2,1590.0,256.0,0.0,0.0,0.0,2.3,Intel i5,Intel,0,0,165.63
HP,Notebook,13.3,8,Windows 10,1.11,1149.0,256.0,0.0,0.0,0.0,2.5,Intel i5,Intel,0,1,165.63
HP,Notebook,14.0,8,Windows 10,1.64,1185.43,256.0,0.0,0.0,0.0,2.7,Intel i7,Nvidia,0,0,157.35
Dell,Notebook,15.6,8,Windows 10,2.09,1046.44,0.0,500.0,0.0,0.0,2.4,Intel i5,Intel,0,0,141.21
HP,Ultrabook,12.5,4,Windows 10,1.26,1559.0,256.0,0.0,0.0,0.0,2.5,Intel i5,Intel,0,0,125.37
HP,Notebook,14.0,4,Windows 10,2.31,1189.0,0.0,500.0,0.0,0.0,2.5,Intel i5,Intel,0,0,111.94
HP,Notebook,14.0,4,Windows 10,1.95,1060.0,0.0,500.0,0.0,0.0,2.5,Intel i5,Intel,0,0,111.94
Dell,Ultrabook,13.3,8,Windows 10,1.29,1624.0,256.0,0.0,0.0,0.0,2.5,Intel i5,Intel,1,0,276.05
HP,Notebook,17.3,8,Windows 10,2.63,1080.0,256.0,0.0,0.0,0.0,2.5,Intel i5,Nvidia,0,0,127.34
HP,Notebook,14.0,4,Windows 10,1.64,973.0,256.0,0.0,0.0,0.0,2.5,Intel i5,Intel,0,0,111.94
Acer,Notebook,15.6,6,Windows 10,2.1,409.0,0.0,1000.0,0.0,0.0,3.0,AMD,AMD,0,0,100.45
MSI,Gaming,17.3,8,Windows 10,2.7,1191.8,128.0,1000.0,0.0,0.0,2.8,Intel i7,Nvidia,0,0,127.34
HP,Notebook,14.0,8,Windows 7,1.95,1195.0,256.0,0.0,0.0,0.0,2.3,Intel i5,Intel,0,0,157.35
HP,Notebook,15.6,8,Windows 10,1.84,1228.99,256.0,0.0,0.0,0.0,2.5,Intel i7,Intel,0,0,141.21
HP,Ultrabook,12.5,8,Windows 10,1.26,1349.0,256.0,0.0,0.0,0.0,2.5,Intel i7,Intel,0,0,176.23
HP,Notebook,15.6,4,Windows 10,2.04,742.0,0.0,500.0,0.0,0.0,2.5,Intel i5,Intel,0,0,100.45
Toshiba,Ultrabook,14.0,8,Windows 10,1.47,1725.0,256.0,0.0,0.0,0.0,2.6,Intel i7,Intel,0,1,157.35
Dell,Notebook,15.6,8,Windows 7,2.09,1062.95,256.0,0.0,0.0,0.0,2.4,Intel i5,Intel,0,0,141.21
HP,Notebook,14.0,8,Windows 10,1.64,1010.51,256.0,0.0,0.0,0.0,2.5,Intel i5,Intel,0,0,157.35
Lenovo,2 in 1 Convertible,15.6,4,Windows 10,1.8,847.0,256.0,0.0,0.0,0.0,2.5,Intel i7,Intel,1,1,141.21
Vero,Notebook,14.0,2,Windows 10,1.45,210.8,0.0,0.0,32.0,0.0,1.44,Intel Other,Intel,0,0,111.94
Toshiba,Notebook,15.6,16,Windows 10,2.4,1425.0,256.0,0.0,0.0,0.0,2.5,Intel i7,Nvidia,0,1,141.21
Lenovo,Notebook,15.6,8,Windows 10,2.3,1049.6,256.0,0.0,0.0,0.0,2.3,Intel i5,Intel,0,0,141.21
HP,Notebook,14.0,4,Windows 10,1.54,1000.0,0.0,500.0,0.0,0.0,2.3,Intel i5,Intel,0,0,157.35
HP,Notebook,15.6,8,Windows 10,1.84,2103.34,256.0,500.0,0.0,0.0,2.4,Intel i5,Intel,0,0,141.21
HP,Notebook,14.0,8,Windows 7,1.43,1469.0,256.0,0.0,0.0,0.0,2.3,Intel i5,Intel,0,0,157.35
MSI,Gaming,17.3,16,Windows 10,3.78,1545.64,256.0,1000.0,0.0,0.0,2.7,Intel i7,Nvidia,0,1,127.34
Lenovo,Gaming,17.3,16,Windows 10,4.6,2289.99,128.0,1000.0,0.0,0.0,2.6,Intel i7,Nvidia,0,1,127.34
Asus,Netbook,11.6,4,Chrome OS,1.2,287.9,0.0,0.0,16.0,0.0,1.6,Intel Other,Intel,0,0,135.09
Lenovo,Notebook,14.0,16,Windows 7,1.1,2620.0,256.0,0.0,0.0,0.0,2.6,Intel i7,Intel,0,1,209.8
HP,Notebook,15.6,8,Windows 10,1.91,979.0,0.0,1000.0,0.0,0.0,2.7,Intel i7,Nvidia,0,1,141.21
Dell,2 in 1 Convertible,15.6,8,Windows 10,2.3,1094.0,256.0,0.0,0.0,0.0,2.7,Intel i5,Intel,1,1,141.21
HP,Notebook,15.6,4,Windows 10,2.04,979.0,256.0,0.0,0.0,0.0,2.5,Intel i5,Intel,0,0,100.45
Dell,Ultrabook,13.3,16,Windows 10,1.2,2254.0,1000.0,0.0,0.0,0.0,2.7,Intel i7,Intel,1,0,276.05
HP,Notebook,15.6,4,Windows 10,2.31,705.15,0.0,500.0,0.0,0.0,2.3,Intel i3,Intel,0,0,100.45
HP,Notebook,15.6,4,No OS,1.96,499.0,0.0,500.0,0.0,0.0,2.5,Intel i5,Intel,0,0,100.45
Acer,Notebook,15.6,8,Windows 10,2.4,449.0,0.0,1000.0,0.0,0.0,2.2,AMD,AMD,0,0,100.45
Dell,2 in 1 Convertible,13.3,12,Windows 10,1.6,1299.0,256.0,0.0,0.0,0.0,2.7,Intel i7,Intel,1,1,165.63
MSI,Gaming,15.6,16,Windows 10,2.94,1819.0,256.0,1000.0,0.0,0.0,2.6,Intel i7,Nvidia,0,0,141.21
HP,Notebook,15.6,8,Windows 10,2.04,1070.0,256.0,0.0,0.0,0.0,2.7,Intel i7,Intel,0,0,141.21
Asus,Gaming,17.3,16,No OS,4.0,998.0,0.0,1000.0,0.0,0.0,2.6,Intel i7,Nvidia,0,1,127.34
Dell,Notebook,15.6,4,Windows 10,2.25,559.0,0.0,1000.0,0.0,0.0,2.5,Intel i5,Intel,0,0,141.21
Dell,Notebook,15.6,16,Windows 10,2.32,989.99,0.0,2000.0,0.0,0.0,2.7,Intel i7,AMD,0,0,141.21
MSI,Gaming,15.6,16,Windows 10,1.8,1929.0,256.0,1000.0,0.0,0.0,2.6,Intel i7,Nvidia,0,0,141.21
Dell,Ultrabook,13.3,8,Windows 10,1.29,1458.0,256.0,0.0,0.0,0.0,2.7,Intel i7,Intel,0,0,165.63
Asus,Gaming,17.3,64,Windows 10,3.58,3975.0,1000.0,0.0,0.0,0.0,2.7,Intel i7,Nvidia,0,1,127.34
Dell,2 in 1 Convertible,13.3,8,Windows 10,1.62,798.01,256.0,0.0,0.0,0.0,2.5,Intel i7,Intel,1,0,165.63
Dell,Gaming,15.6,16,Windows 10,3.21,1329.0,256.0,1000.0,0.0,0.0,2.6,Intel i7,Nvidia,0,0,282.42
Apple,Ultrabook,12.0,8,Mac OS X,0.92,1300.0,0.0,0.0,256.0,0.0,1.1,Intel Other,Intel,0,1,226.42
Dell,Notebook,15.6,4,Windows 10,2.06,481.98,0.0,500.0,0.0,0.0,2.3,Intel i3,Intel,0,0,100.45
HP,Notebook,15.6,4,Windows 10,2.31,1199.0,0.0,500.0,0.0,0.0,2.3,Intel i5,Intel,0,0,100.45
HP,Ultrabook,12.5,8,Windows 7,1.26,1199.0,256.0,0.0,0.0,0.0,2.3,Intel i5,Intel,0,0,176.23
HP,Notebook,13.3,8,Windows 10,1.49,1090.0,256.0,0.0,0.0,0.0,2.7,Intel i7,Intel,0,0,165.63
Lenovo,Ultrabook,12.5,8,Windows 10,1.3,1713.49,256.0,0.0,0.0,0.0,2.5,Intel i7,Intel,1,1,176.23
Lenovo,Notebook,17.3,8,Windows 10,3.0,659.0,0.0,1000.0,0.0,0.0,2.3,Intel i5,AMD,0,0,106.11
Lenovo,Notebook,15.6,4,Windows 10,2.3,977.0,0.0,1000.0,0.0,0.0,2.3,Intel i5,Nvidia,0,1,141.21
MSI,Gaming,17.3,16,Windows 10,3.78,2499.0,256.0,1000.0,0.0,0.0,2.8,Intel i7,Nvidia,0,0,127.34
Lenovo,Notebook,15.6,4,Windows 10,2.1,540.0,0.0,500.0,0.0,0.0,2.3,Intel i5,Intel,0,0,100.45
HP,Notebook,15.6,4,Windows 7,2.31,940.0,0.0,500.0,0.0,0.0,2.3,Intel i5,Intel,0,0,141.21
Lenovo,Ultrabook,12.5,8,Windows 10,0.99,1399.0,512.0,0.0,0.0,0.0,1.2,Intel Other,Intel,1,1,234.98
Lenovo,Gaming,17.3,32,Windows 10,4.6,3240.0,512.0,0.0,0.0,1000.0,2.7,Intel i7,Nvidia,0,1,127.34
Lenovo,2 in 1 Convertible,10.1,4,Windows 10,0.69,646.27,0.0,0.0,64.0,0.0,1.44,Intel Other,Intel,1,1,224.17
HP,Ultrabook,13.3,16,Windows 10,1.3,2049.0,512.0,0.0,0.0,0.0,2.7,Intel i7,Intel,0,1,331.26
Dell,Notebook,15.6,8,Windows 10,2.18,750.0,256.0,0.0,0.0,0.0,2.5,Intel i5,Intel,0,0,141.21
HP,Notebook,14.0,4,Windows 7,1.54,1030.99,0.0,500.0,0.0,0.0,2.3,Intel i5,Intel,0,0,157.35
HP,Workstation,15.6,8,Windows 7,1.9,1495.0,256.0,0.0,0.0,0.0,2.5,Intel i7,AMD,0,0,141.21
Lenovo,Notebook,14.0,8,Windows 7,1.7,1199.0,180.0,0.0,0.0,0.0,2.3,Intel i5,Intel,0,0,157.35
HP,Notebook,13.3,4,Chrome OS,1.29,615.0,0.0,0.0,32.0,0.0,1.5,Intel Other,Intel,0,0,276.05
Acer,Notebook,15.6,4,Windows 10,2.4,387.0,0.0,500.0,0.0,0.0,2.2,AMD,AMD,0,0,100.45
Dell,Notebook,15.6,4,Linux,2.2,393.49,0.0,500.0,0.0,0.0,1.6,Intel Other,Intel,0,0,100.45
HP,Notebook,15.6,4,No OS,1.86,345.99,0.0,1000.0,0.0,0.0,2.0,Intel i3,Intel,0,0,100.45
Asus,Gaming,17.3,8,Windows 10,2.7,1599.0,256.0,1000.0,0.0,0.0,2.8,Intel i7,Nvidia,0,1,127.34
Dell,Ultrabook,13.3,4,Windows 10,1.4,818.35,256.0,0.0,0.0,0.0,1.6,Intel i5,AMD,0,1,165.63
HP,Netbook,12.5,4,Windows 7,2.4,1599.0,128.0,0.0,0.0,0.0,2.3,Intel i5,Intel,0,0,125.37
Acer,Notebook,15.6,8,Windows 10,2.4,799.0,256.0,1000.0,0.0,0.0,2.5,Intel i5,Nvidia,0,0,141.21
Dell,Notebook,15.6,8,Windows 10,2.36,638.8,0.0,1000.0,0.0,0.0,2.5,Intel i5,AMD,0,0,141.21
MSI,Gaming,17.3,8,Windows 10,2.6,1599.0,256.0,0.0,0.0,0.0,2.6,Intel i7,Nvidia,0,0,127.34
HP,Notebook,15.6,4,Windows 10,1.96,500.0,0.0,1000.0,0.0,0.0,1.6,Intel Other,Intel,0,0,100.45
Asus,Gaming,17.3,16,Windows 10,4.3,2299.0,128.0,1000.0,0.0,0.0,2.6,Intel i7,Nvidia,0,1,127.34
Dell,Ultrabook,12.5,4,Windows 7,1.5,1135.15,0.0,500.0,0.0,0.0,2.3,Intel i3,Intel,0,0,125.37
Dell,Ultrabook,12.5,4,Windows 7,1.5,1166.97,128.0,0.0,0.0,0.0,2.3,Intel i3,Intel,0,0,125.37
Acer,Notebook,15.6,4,Chrome OS,2.2,209.0,16.0,0.0,0.0,0.0,1.5,Intel Other,Intel,0,0,100.45
HP,Workstation,17.3,8,Windows 7,3.0,2899.0,0.0,1000.0,0.0,0.0,2.6,Intel i7,AMD,0,1,127.34
Lenovo,Gaming,15.6,16,Windows 10,2.4,1199.0,512.0,0.0,0.0,0.0,2.8,Intel i7,Nvidia,0,0,141.21
Dell,Ultrabook,12.5,8,Windows 7,1.5,1413.1,256.0,0.0,0.0,0.0,2.3,Intel i5,Intel,0,0,125.37
MSI,Gaming,17.3,8,Windows 10,2.9,1511.19,128.0,1000.0,0.0,0.0,2.6,Intel i7,Nvidia,0,0,127.34
Lenovo,2 in 1 Convertible,15.6,4,Windows 10,2.1,867.0,256.0,0.0,0.0,0.0,2.3,Intel i5,Intel,1,1,141.21
HP,Notebook,15.6,4,Windows 10,2.1,398.0,0.0,1000.0,0.0,0.0,2.5,AMD,AMD,0,0,141.21
Asus,Gaming,15.6,16,Windows 10,2.59,1339.0,128.0,1000.0,0.0,0.0,2.6,Intel i7,Nvidia,0,1,141.21
HP,Notebook,13.3,8,Windows 10,1.16,1699.0,256.0,0.0,0.0,0.0,1.1,Intel Other,Intel,1,0,276.05
Dell,Notebook,15.6,4,Windows 7,2.24,769.15,0.0,500.0,0.0,0.0,2.3,Intel i5,AMD,0,0,100.45
Lenovo,Notebook,15.6,4,Windows 10,2.1,429.0,128.0,0.0,0.0,0.0,2.0,Intel i3,Intel,0,0,100.45
HP,Ultrabook,13.3,8,Windows 10,1.16,1969.0,512.0,0.0,0.0,0.0,2.5,Intel i7,Intel,0,0,165.63
Lenovo,2 in 1 Convertible,10.1,4,Android,0.69,549.0,0.0,0.0,64.0,0.0,1.44,Intel Other,Intel,1,1,224.17
Dell,Ultrabook,13.3,8,Windows 10,1.23,1379.0,256.0,0.0,0.0,0.0,2.4,Intel i7,Intel,0,0,165.63
Lenovo,Gaming,17.3,16,Windows 10,4.6,2749.99,256.0,0.0,0.0,1000.0,2.7,Intel i7,Nvidia,0,1,127.34
Razer,Ultrabook,12.5,8,Windows 10,1.25,1029.0,256.0,0.0,0.0,0.0,2.5,Intel i7,Intel,1,0,352.47
Toshiba,Ultrabook,13.3,16,Windows 10,1.05,2226.0,512.0,0.0,0.0,0.0,2.7,Intel i7,Intel,0,0,165.63
Asus,Gaming,17.3,8,Windows 10,3.52,1312.49,128.0,1000.0,0.0,0.0,2.6,Intel i7,Nvidia,0,0,127.34
Vero,Notebook,13.3,4,Windows 10,1.35,196.0,0.0,0.0,32.0,0.0,1.44,Intel Other,Intel,0,0,165.63
HP,Notebook,13.3,8,Windows 10,1.16,1690.0,256.0,0.0,0.0,0.0,2.3,Intel i5,Intel,0,0,165.63
HP,Notebook,14.0,8,Windows 7,1.43,1513.0,256.0,0.0,0.0,0.0,2.3,Intel i5,Intel,0,0,157.35
Dell,Notebook,15.6,4,Linux,2.09,523.63,0.0,500.0,0.0,0.0,2.3,Intel i5,Intel,0,0,100.45
Asus,Notebook,15.6,4,Windows 10,2.0,435.0,0.0,1000.0,0.0,0.0,2.4,Intel i3,Intel,0,0,100.45
Lenovo,2 in 1 Convertible,14.0,8,Windows 10,1.8,1669.0,256.0,0.0,0.0,0.0,2.5,Intel i7,Intel,1,1,157.35
Lenovo,2 in 1 Convertible,10.1,4,Windows 10,0.69,479.0,0.0,0.0,64.0,0.0,1.44,Intel Other,Intel,1,1,224.17
HP,Ultrabook,12.5,8,Windows 7,1.26,1895.0,256.0,0.0,0.0,0.0,2.4,Intel i5,Intel,0,0,125.37
Lenovo,Gaming,15.6,8,No OS,2.4,989.0,128.0,1000.0,0.0,0.0,2.5,Intel i5,Nvidia,0,1,141.21
HP,Gaming,17.3,8,Windows 10,3.35,1129.0,128.0,1000.0,0.0,0.0,2.3,Intel i5,Nvidia,0,1,127.34
HP,Notebook,15.6,8,Windows 10,2.04,629.0,0.0,2000.0,0.0,0.0,2.7,Intel i7,Intel,0,0,100.45
Lenovo,2 in 1 Convertible,14.0,8,Windows 7,1.8,2050.38,512.0,0.0,0.0,0.0,2.6,Intel i7,Nvidia,1,1,157.35
Asus,Notebook,14.0,4,Windows 10,1.5,278.0,0.0,0.0,32.0,0.0,1.1,Intel Other,Intel,0,0,111.94
HP,Ultrabook,15.6,8,Windows 10,1.84,752.0,256.0,0.0,0.0,0.0,2.7,Intel i7,Intel,0,0,141.21
Acer,Notebook,15.6,4,Windows 10,2.23,616.0,0.0,1000.0,0.0,0.0,2.5,Intel i5,Nvidia,0,0,141.21
Lenovo,Notebook,15.6,16,Windows 10,2.5,1099.0,0.0,0.0,0.0,1000.0,2.5,Intel i7,AMD,0,0,141.21
HP,Workstation,17.3,8,Windows 7,3.0,3949.4,256.0,0.0,0.0,0.0,2.6,Intel i7,Nvidia,0,1,127.34
Dell,Notebook,15.6,8,Windows 10,2.5,784.0,0.0,1000.0,0.0,0.0,2.5,Intel i5,AMD,0,0,100.45
MSI,Gaming,17.3,16,Windows 10,3.78,2399.0,256.0,1000.0,0.0,0.0,2.7,Intel i7,Nvidia,0,0,127.34
HP,Ultrabook,15.6,8,Windows 7,1.88,2171.72,256.0,0.0,0.0,0.0,2.5,Intel i7,Intel,0,0,141.21
Lenovo,2 in 1 Convertible,14.0,16,Windows 10,2.8,2440.0,512.0,0.0,0.0,0.0,2.6,Intel i7,Intel,1,1,209.8
MSI,Gaming,15.6,8,Windows 10,2.4,1142.8,128.0,1000.0,0.0,0.0,2.8,Intel i7,Nvidia,0,0,141.21
HP,2 in 1 Convertible,13.3,8,Windows 10,1.48,1629.0,256.0,0.0,0.0,0.0,2.4,Intel i5,Intel,1,0,165.63
HP,Workstation,15.6,8,Windows 7,2.59,2229.0,256.0,0.0,0.0,0.0,2.6,Intel i7,Nvidia,0,1,141.21
HP,2 in 1 Convertible,13.3,8,Windows 10,1.48,1799.0,256.0,0.0,0.0,0.0,2.6,Intel i7,Intel,1,0,220.84
HP,Workstation,15.6,8,Windows 7,2.0,1899.0,256.0,0.0,0.0,0.0,2.6,Intel i7,Nvidia,0,0,141.21
HP,Ultrabook,12.5,8,Windows 7,1.26,2296.95,256.0,0.0,0.0,0.0,2.5,Intel i7,Intel,0,0,176.23
Dell,Notebook,15.6,8,Windows 10,2.18,1009.9,256.0,0.0,0.0,0.0,2.7,Intel i7,Nvidia,0,0,141.21
HP,Notebook,15.6,8,Windows 7,1.88,1579.0,256.0,0.0,0.0,0.0,2.3,Intel i5,Intel,0,0,141.21
Lenovo,2 in 1 Convertible,14.0,8,Windows 10,1.27,2339.0,256.0,0.0,0.0,0.0,2.5,Intel i7,Intel,1,1,209.8
Lenovo,Notebook,15.6,4,No OS,1.9,339.0,0.0,1000.0,0.0,0.0,2.0,Intel i3,Intel,0,0,100.45
HP,Notebook,15.6,4,Windows 10,1.86,297.0,0.0,500.0,0.0,0.0,1.8,AMD,AMD,0,0,100.45
Lenovo,Notebook,15.6,8,No OS,2.32,599.0,0.0,1000.0,0.0,0.0,2.3,Intel i5,AMD,0,0,141.21
Dell,Gaming,15.6,8,Windows 10,2.62,1199.0,0.0,1000.0,0.0,0.0,2.8,Intel i7,Nvidia,0,0,141.21
Dell,Notebook,15.6,8,Windows 10,2.04,2250.68,256.0,0.0,0.0,0.0,2.3,Intel i5,Nvidia,1,1,282.42
HP,Notebook,15.6,4,Windows 10,1.91,478.89,256.0,0.0,0.0,0.0,2.5,AMD,AMD,0,0,141.21
MSI,Gaming,17.3,16,Windows 10,2.7,1492.8,256.0,1000.0,0.0,0.0,2.8,Intel i7,Nvidia,0,0,127.34
Lenovo,Ultrabook,14.0,12,Windows 7,1.4,2299.0,512.0,0.0,0.0,0.0,2.6,Intel i7,Intel,0,0,157.35
Lenovo,Notebook,15.6,8,Windows 10,2.5,788.49,0.0,0.0,0.0,1000.0,2.3,Intel i5,AMD,0,0,141.21
HP,2 in 1 Convertible,13.3,8,Windows 10,1.48,2041.0,512.0,0.0,0.0,0.0,2.6,Intel i7,Intel,1,0,220.84
Lenovo,Ultrabook,14.0,8,Windows 7,1.7,1499.0,256.0,0.0,0.0,0.0,2.6,Intel i7,Intel,0,0,157.35
MSI,Gaming,14.0,16,Windows 10,1.7,1769.0,256.0,1000.0,0.0,0.0,2.6,Intel i7,Nvidia,0,0,157.35
HP,Gaming,15.6,8,Windows 10,2.62,899.0,0.0,1000.0,0.0,0.0,2.8,Intel i7,Nvidia,0,1,141.21
Lenovo,Notebook,15.6,8,Windows 10,2.2,459.0,0.0,1000.0,0.0,0.0,2.0,Intel i3,Intel,0,0,100.45
HP,Notebook,15.6,4,No OS,2.1,476.99,0.0,500.0,0.0,0.0,2.3,Intel i5,Intel,0,0,100.45
Dell,Gaming,15.6,8,Windows 10,2.62,1498.0,128.0,1000.0,0.0,0.0,2.8,Intel i7,Nvidia,0,0,282.42
Lenovo,Notebook,15.6,8,Windows 10,1.95,1390.0,256.0,0.0,0.0,0.0,2.5,Intel i5,Intel,0,1,141.21
Lenovo,Notebook,15.6,4,Windows 10,2.2,468.0,0.0,1000.0,0.0,0.0,2.0,Intel i3,Nvidia,0,0,141.21
HP,Notebook,14.0,2,Windows 10,1.44,249.0,0.0,0.0,32.0,0.0,1.6,Intel Other,Intel,0,0,111.94
MSI,Gaming,15.6,8,Windows 10,2.2,839.0,0.0,1000.0,0.0,0.0,2.7,Intel i7,Nvidia,0,1,141.21
HP,Notebook,15.6,8,Windows 10,1.96,679.0,256.0,0.0,0.0,0.0,2.5,Intel i7,Intel,0,0,141.21
HP,Notebook,15.6,16,Windows 10,2.1,1159.0,512.0,0.0,0.0,0.0,1.8,Intel i7,Intel,0,0,141.21
Asus,Notebook,15.6,4,Windows 10,2.2,369.0,0.0,500.0,0.0,0.0,1.6,Intel Other,Intel,0,0,100.45
Lenovo,Notebook,15.6,4,No OS,2.1,398.0,0.0,500.0,0.0,0.0,2.3,Intel i5,Intel,0,0,100.45
Lenovo,Notebook,15.6,8,No OS,2.2,709.0,0.0,1000.0,0.0,0.0,2.7,Intel i7,Nvidia,0,0,141.21
Asus,Notebook,14.0,4,Windows 10,2.0,769.0,256.0,0.0,0.0,0.0,2.4,Intel i3,Intel,0,0,157.35
Lenovo,Notebook,15.6,4,Windows 7,2.32,825.0,0.0,0.0,0.0,1000.0,2.5,Intel i7,Intel,0,0,141.21
Lenovo,Gaming,15.6,16,Windows 10,3.31,1305.0,512.0,0.0,0.0,0.0,2.6,Intel i7,Nvidia,0,1,141.21
MSI,Gaming,15.6,16,Windows 10,1.91,2153.37,128.0,1000.0,0.0,0.0,2.6,Intel i7,Nvidia,0,0,141.21
HP,Notebook,15.6,4,Windows 10,2.07,650.0,0.0,500.0,0.0,0.0,2.3,Intel i3,Intel,0,0,100.45
Lenovo,2 in 1 Convertible,14.0,8,Windows 10,1.36,1637.0,256.0,0.0,0.0,0.0,2.3,Intel i5,Intel,1,1,209.8
Lenovo,Ultrabook,15.6,6,Windows 10,1.54,831.0,256.0,0.0,0.0,0.0,2.7,Intel i7,Nvidia,0,0,141.21
Dell,Notebook,15.6,8,Linux,1.98,895.01,256.0,0.0,0.0,0.0,2.7,Intel i7,Nvidia,0,0,141.21
Acer,Notebook,15.6,4,Windows 10,2.1,333.0,0.0,500.0,0.0,0.0,2.0,Intel Other,Intel,0,0,100.45
HP,Notebook,15.6,6,Windows 10,2.18,799.0,0.0,1000.0,0.0,0.0,2.6,Intel i7,Nvidia,0,1,141.21
Asus,Gaming,15.6,8,Windows 10,2.591,909.0,256.0,1000.0,0.0,0.0,2.6,Intel i7,Nvidia,0,1,141.21
Dell,2 in 1 Convertible,15.6,16,Windows 10,2.09,1179.0,512.0,0.0,0.0,0.0,2.7,Intel i7,Intel,1,0,141.21
Acer,Notebook,15.6,4,Windows 10,2.23,691.0,256.0,0.0,0.0,0.0,2.5,Intel i5,Nvidia,0,0,141.21
Dell,Ultrabook,13.3,8,Linux,1.23,1099.0,256.0,0.0,0.0,0.0,2.4,Intel i5,Intel,1,0,276.05
Acer,Gaming,17.3,16,Windows 10,4.2,2599.0,256.0,1000.0,0.0,0.0,2.8,Intel i7,Nvidia,0,1,127.34
Lenovo,Gaming,15.6,8,Windows 10,2.4,819.0,0.0,1000.0,0.0,0.0,2.5,Intel i5,Nvidia,0,1,141.21
Samsung,2 in 1 Convertible,12.3,4,Chrome OS,1.15,659.0,0.0,0.0,32.0,0.0,2.0,Other,ARM,1,1,234.51
HP,Notebook,15.6,4,Windows 10,1.86,485.0,0.0,500.0,0.0,0.0,2.5,Intel i5,Intel,0,0,100.45
Apple,Ultrabook,12.0,8,Mac OS X,0.92,1163.0,0.0,0.0,256.0,0.0,1.1,Intel Other,Intel,0,1,226.42
Dell,2 in 1 Convertible,13.3,8,Windows 10,1.6,1199.0,256.0,0.0,0.0,0.0,2.5,Intel i5,Intel,1,1,165.63
HP,Notebook,15.6,12,Windows 10,2.21,1327.0,128.0,1000.0,0.0,0.0,2.8,Intel i7,Nvidia,0,1,141.21
Lenovo,Notebook,15.6,4,No OS,1.9,368.0,0.0,1000.0,0.0,0.0,2.0,Intel i3,AMD,0,0,100.45
Asus,Gaming,17.3,16,Windows 10,4.3,2150.0,512.0,1000.0,0.0,0.0,2.6,Intel i7,Nvidia,0,1,127.34
